Date,R000
20190614,29269.3926
20190615,39005.2481
20190616,34082.412
20190617,17615.0695
20190618,17510.4566
20190619,18298.2541
20190620,20386.5473
20190621,27277.4523
20190622,41079.0037
20190623,30324.2772
20190624,18263.4382
20190625,18811.2414
20190626,18930.3919
20190627,19361.853
20190628,29079.5778
20190629,34541.6267
20190630,37957.3019
20190701,20283.2973
20190702,20282.843
20190703,20301.4693
20190704,20276.7719
20190705,28498.652
20190706,44918.8712
20190707,41060.4187
20190708,20743.9575
20190709,23388.8095
20190710,28221.8181
20190711,24582.173
20190712,31717.4088
20190713,46550.882
20190714,46032.3605
20190715,29288.5145
20190716,19406.0853
20190717,20982.2172
20190718,22717.7258
20190719,25929.0073
20190720,42456.5239
20190721,35529.4814
20190722,20603.2897
20190723,19744.8692
20190724,20042.5183
20190725,21101.1612
20190726,26994.0517
20190727,45206.2779
20190728,50164.5494
20190729,20588.05
20190730,20156.1346
20190731,20257.3196
20190801,23366.714
20190802,27685.455
20190803,36685.7575
20190804,33761.6349
20190805,21542.08
20190806,20020.7945
20190807,21902.5464
20190808,24752.2464
20190809,23561.6087
20190810,35623.4802
20190811,32705.7178
20190812,26147.2365
20190813,24415.9818
20190814,24896.5073
20190815,10313.2295
20190816,26041.0129
20190817,33865.0501
20190818,32572.7731
20190819,23475.2504
20190820,21555.5025
20190821,28569.3576
20190822,25388.1838
20190823,30290.3699
20190824,46496.1182
20190825,39501.1785
20190826,20867.2793
20190827,21742.9219
20190828,30666.8607
20190829,25748.2785
20190830,28726.628
20190831,42165.6893
20190901,43535.8994
20190902,22753.822
20190903,23561.0718
20190904,26180.0287
20190905,27926.4818
20190906,36713.3872
20190907,46133.9172
20190908,45034.8416
20190909,26511.0482
20190910,26635.196
20190911,23862.0249
20190912,22867.1905
20190913,31954.223
20190914,48886.6861
20190915,42850.1129
20190916,17751.2356
20190917,19030.1727
20190918,21301.6727
20190919,23893.7433
20190920,31695.0242
20190921,46562.5699
20190922,42060.9938
20190923,17323.4915
20190924,17643.773
20190925,18163.1205
20190926,17483.6116
20190927,29415.3881
20190928,46521.7655
20190929,41901.9888
20190930,14922.8877
20191001,16554.692
20191002,17089.2792
20191003,18604.3697
20191004,26670.714
20191005,46057.0992
20191006,42094.1577
20191007,17471.965
20191008,19039.0935
20191009,18731.9454
20191010,18322.1255
20191011,30182.0813
20191012,50731.7223
20191013,45405.7982
20191014,17108.7315
20191015,19393.8192
20191016,21150.556
20191017,18044.0113
20191018,32797.9407
20191019,53155.8258
20191020,47767.0431
20191021,13923.3038
20191022,20844.936
20191023,19022.1192
20191024,19033.4767
20191025,32141.5185
20191026,55859.7781
20191027,48654.2497
20191028,17937.8703
20191029,19354.006
20191030,20394.2704
20191031,43788.6141
20191101,45152.8357
20191102,55136.9868
20191103,49691.0449
20191104,18468.3275
20191105,17940.8439
20191106,17327.9932
20191107,19112.4836
20191108,30835.5299
20191109,52177.5527
20191110,50998.7681
20191111,16405.1447
20191112,18466.8407
20191113,18916.9281
20191114,18187.0745
20191115,30181.9987
20191116,51301.8688
20191117,53538.8007
20191118,17128.1425
20191119,16849.987
20191120,18852.4175
20191121,21149.9778
20191122,30814.5082
20191123,50245.0431
20191124,50250.536
20191125,16595.7442
20191126,16509.8402
20191127,20500.2875
20191128,20237.6195
20191129,37128.9891
20191130,56724.3936
20191201,54639.7348
20191202,20297.6697
20191203,17806.6602
20191204,21011.5815
20191205,20553.4819
20191206,32666.4415
20191207,48009.8871
20191208,52285.5935
20191209,23177.4774
20191210,22693.6066
20191211,25914.5936
20191212,22065.0206
20191213,33612.1702
20191214,58477.083
20191215,54871.0148
20191216,20713.3955
20191217,22363.7435
20191218,26697.8481
20191219,29051.9894
20191220,39230.9526
20191221,64084.6731
20191222,63740.5615
20191223,37414.4134
20191224,21593.7463
20191225,12395.6994
20191226,40848.8388
20191227,43701.0168
20191228,56494.3113
20191229,48248.5598
20191230,36371.3819
20191231,14662.1608
20200101,41893.2332
20200102,38404.1266
20200103,38516.3387
20200104,59886.3216
20200105,53588.6911
20200106,30551.1794
20200107,15135.4175
20200108,15490.804
20200109,17125.0037
20200110,28506.2099
20200111,49973.6608
20200112,48099.219
20200113,14580.3042
20200114,17122.2366
20200115,16908.9634
20200116,19622.456
20200117,30126.4915
20200118,49257.1058
20200119,51030.8582
20200120,16644.2717
20200121,15412.4992
20200122,18928.1204
20200123,20172.7372
20200124,26761.1197
20200125,52321.731
20200126,47245.6719
20200127,13741.8316
20200128,15339.7286
20200129,16352.6524
20200130,17050.5398
20200131,28671.6577
20200201,54272.4539
20200202,48978.8264
20200203,16004.3695
20200204,17358.8443
20200205,19896.0685
20200206,19575.1262
20200207,27943.2496
20200208,47558.189
20200209,48402.9805
20200210,14269.8521
20200211,17537.9624
20200212,19238.4073
20200213,18023.32
20200214,36084.0991
20200215,48563.018
20200216,48491.6516
20200217,18010.8474
20200218,15788.1227
20200219,17764.3277
20200220,20408.0646
20200221,29835.8634
20200222,38569.7396
20200223,24885.728
20200224,11270.0266
20200225,9490.9465
20200226,12292.7385
20200227,13385.1235
20200228,19547.5791
20200229,24952.4275
20200301,21281.1879
20200302,14275.3037
20200303,15222.9322
20200304,15026.7572
20200305,15936.2658
20200306,16584.8823
20200307,22880.4065
20200308,8069.4831
20200309,6215.5261
20200310,5036.7828
20200311,4600.4896
20200312,0.0
20200313,0.0
20200314,0.0
20200315,0.0
20200316,0.0
20200317,0.0
20200318,0.0
20200319,0.0
20200320,0.0
20200321,0.0
20200322,0.0
20200323,0.0
20200324,0.0
20200325,0.0
20200326,0.0
20200327,0.0
20200328,0.0
20200329,0.0
20200330,0.0
20200331,0.0
20200401,4.13
20200402,0.0
20200403,0.0
20200404,0.0
20200405,0.0
20200406,0.0
20200407,0.0
20200408,0.0
20200409,0.0
20200410,0.0
20200411,0.0
20200412,0.0
20200413,0.0
20200414,0.0
20200415,0.0
20200416,0.0
20200417,0.0
20200418,0.0
20200419,0.0
20200420,0.0
20200421,0.0
20200422,0.0
20200423,0.0
20200424,0.0
20200425,0.0
20200426,0.0
20200427,0.0
20200428,0.0
20200429,0.0
20200430,0.0
20200501,0.0
20200502,0.0
20200503,0.0
20200504,0.0
20200505,0.0
20200506,0.0
20200507,12871.4754
20200508,15634.4867
20200509,21602.9562
20200510,15185.597
20200511,13828.3551
20200512,10743.5755
20200513,13869.4486
20200514,13042.953
20200515,17025.7185
20200516,20383.7802
20200517,18842.0925
20200518,19258.603
20200519,17777.7915
20200520,15532.7235
20200521,17538.458
20200522,19365.6939
20200523,27928.299
20200524,24915.051
20200525,16126.5762
20200526,16757.9293
20200527,14514.2655
20200528,14996.6082
20200529,20746.7246
20200530,27750.9155
20200531,25767.3591
20200601,22085.8771
20200602,20132.1806
20200603,18173.7346
20200604,18404.8494
20200605,17535.4844
20200606,28383.7554
20200607,32679.2445
20200608,19490.296
20200609,18862.4121
20200610,18211.7719
20200611,22308.4841
20200612,22015.4193
20200613,27459.544
20200614,26231.3233
20200615,17662.8123
20200616,16443.595
20200617,18629.604
20200618,18638.9378
20200619,20556.0425
20200620,25835.215
20200621,23648.793
20200622,12609.5095
20200623,15847.3882
20200624,17285.289
20200625,18413.2746
20200626,21312.6585
20200627,23685.9217
20200628,27816.789
20200629,15876.9177
20200630,17074.8242
20200701,18346.9055
20200702,17577.1974
20200703,19600.98
20200704,26488.0441
20200705,23532.2857
20200706,18032.0756
20200707,16290.785
20200708,16185.2635
20200709,15394.9054
20200710,19792.4468
20200711,26232.1906
20200712,27767.229
20200713,16015.4792
20200714,16670.1668
20200715,19206.1107
20200716,18550.1015
20200717,19364.9505
20200718,27742.6555
20200719,26208.154
20200720,15653.113
20200721,16064.3371
20200722,17667.1488
20200723,16652.6556
20200724,21827.6695
20200725,27806.4227
20200726,26145.9562
20200727,16099.5247
20200728,13622.392
20200729,17532.8825
20200730,14791.6776
20200731,19884.6697
20200801,24554.7085
20200802,29837.5154
20200803,21182.1505
20200804,20470.1385
20200805,17581.41
20200806,17926.8845
20200807,19324.3526
20200808,26446.4963
20200809,24409.539
20200810,18872.448
20200811,18317.2108
20200812,18193.9303
20200813,16982.56
20200814,22002.7402
20200815,9297.456
20200816,25704.707
20200817,20705.5898
20200818,19457.5451
20200819,18785.8832
20200820,19337.8164
20200821,17803.7692
20200822,26061.3325
20200823,24601.997
20200824,19275.949
20200825,17219.4568
20200826,20349.1295
20200827,20584.8699
20200828,23187.059
20200829,31625.7228
20200830,34666.6005
20200831,21034.503
20200901,22244.7169
20200902,23370.431
20200903,21191.856
20200904,25242.3535
20200905,29135.085
20200906,30722.9048
20200907,22130.4398
20200908,23452.8658
20200909,20785.7944
20200910,22453.984
20200911,27225.373
20200912,31248.9429
20200913,28682.024
20200914,19844.237
20200915,18885.8705
20200916,19254.6795
20200917,17090.2291
20200918,25534.551
20200919,32871.3308
20200920,32168.9417
20200921,20418.7613
20200922,16630.271
20200923,19376.308
20200924,18231.4307
20200925,23896.18
20200926,33261.5745
20200927,30815.8298
20200928,17200.0045
20200929,16577.1179
20200930,18331.2115
20201001,18094.0669
20201002,24738.7413
20201003,33666.3145
20201004,33064.6974
20201005,15374.751
20201006,14894.6385
20201007,18711.4606
20201008,17887.1539
20201009,23749.3998
20201010,33825.0304
20201011,30053.4318
20201012,14801.7135
20201013,15997.3485
20201014,18078.9511
20201015,16979.9168
20201016,25712.7192
20201017,33862.9438
20201018,31849.1145
20201019,14086.8105
20201020,15376.816
20201021,15858.4153
20201022,19372.7975
20201023,23352.0525
20201024,22444.072
20201025,16744.0525
20201026,14564.7341
20201027,16080.981
20201028,16214.9995
20201029,17754.87
20201030,24359.8551
20201031,23742.0897
20201101,18206.7333
20201102,17171.4662
20201103,15373.512
20201104,20692.539
20201105,21462.1645
20201106,9491.979
20201107,7565.4166
20201108,6223.91
20201109,9880.8185
20201110,8861.9475
20201111,10055.724
20201112,10422.6332
20201113,14523.5993
20201114,13597.4055
20201115,8673.6195
20201116,10540.586
20201117,10500.7728
20201118,11522.1631
20201119,10753.694
20201120,14658.3199
20201121,16288.4309
20201122,11073.356
20201123,11801.062
20201124,11724.657
20201125,12805.065
20201126,13173.461
20201127,17075.6915
20201128,16899.96
20201129,15483.37
20201130,16871.5043
20201201,16631.097
20201202,15865.6015
20201203,17360.6202
20201204,12305.5415
20201205,19038.6392
20201206,17235.2747
20201207,21496.0305
20201208,11766.1635
20201209,17970.6625
20201210,19546.5879
20201211,23390.8745
20201212,21447.0074
20201213,28915.1212
20201214,20543.7351
20201215,22040.2819
20201216,25064.8874
20201217,24503.7856
20201218,33276.4425
20201219,30090.354
20201220,24450.3021
20201221,25818.5298
20201222,27854.2481
20201223,31802.4455
20201224,3624.901
20201225,0.0
20201226,0.0
20201227,11355.8893
20201228,17320.6831
20201229,25337.8391
20201230,29912.4749
20201231,4489.1035
20210101,0.0
20210102,16199.925
20210103,12679.1413
20210104,27868.001
20210105,12535.1695
20210106,0.0
20210107,22859.3435
20210108,28023.702
20210109,19759.2829
20210110,13305.4145
20210111,15811.5398
20210112,16844.4115
20210113,17400.9703
20210114,19655.9916
20210115,22402.0699
20210116,23901.2186
20210117,10665.725
20210118,9784.796
20210119,10566.0268
20210120,14290.4195
20210121,10854.3008
20210122,15915.9875
20210123,16330.3504
20210124,19048.2621
20210125,17869.8492
20210126,18057.7642
20210127,17672.0635
20210128,17810.4598
20210129,25187.4245
20210130,19950.8323
20210131,20539.0682
20210201,16428.5205
20210202,17019.1105
20210203,18262.6122
20210204,17494.4735
20210205,21898.3751
20210206,27338.535
20210207,23138.5315
20210208,13421.8392
20210209,17543.5792
20210210,19203.4675
20210211,19831.1449
20210212,24273.0425
20210213,26336.5144
20210214,27818.8127
20210215,25409.825
20210216,22595.8495
20210217,16568.7753
20210218,16532.5965
20210219,21659.1655
20210220,27090.2807
20210221,22053.9522
20210222,15410.9298
20210223,15621.725
20210224,16516.0765
20210225,17256.8333
20210226,25119.7751
20210227,25997.3175
20210228,23656.0618
20210301,12345.809
20210302,14407.5876
20210303,15507.5305
20210304,18077.9599
20210305,16842.5117
20210306,14371.161
20210307,12417.9601
20210308,12300.5855
20210309,12822.5349
20210310,17120.7085
20210311,15854.4505
20210312,21098.931
20210313,19687.6274
20210314,16250.1045
20210315,9313.3565
20210316,10762.1605
20210317,12426.9635
20210318,12969.026
20210319,16003.337
20210320,16091.9668
20210321,11860.947
20210322,10538.7275
20210323,10879.9068
20210324,12364.3527
20210325,12622.1886
20210326,18291.77
20210327,17092.2115
20210328,11025.2002
20210329,13507.991
20210330,14148.554
20210331,15946.6734
20210401,16788.9043
20210402,16887.7765
20210403,15908.5122
20210404,0.0
20210405,0.0
20210406,14200.592
20210407,14721.2198
20210408,17173.779
20210409,19849.606
20210410,21682.087
20210411,15511.3714
20210412,18922.421
20210413,18313.4525
20210414,19920.4355
20210415,17696.0175
20210416,23350.607
20210417,26886.5065
20210418,23273.9955
20210419,18962.482
20210420,17363.346
20210421,18364.3341
20210422,17932.873
20210423,26792.3425
20210424,28642.4173
20210425,22976.5942
20210426,20137.467
20210427,19232.584
20210428,19190.2515
20210429,19480.1775
20210430,26106.143
20210501,23355.0261
20210502,25312.357
20210503,16737.8575
20210504,17246.6735
20210505,16749.5454
20210506,18903.6295
20210507,23832.2063
20210508,25684.6765
20210509,22943.802
20210510,16801.1704
20210511,17413.7733
20210512,16747.1913
20210513,19023.606
20210514,24868.382
20210515,25667.4544
20210516,25635.736
20210517,16868.2829
20210518,18697.749
20210519,20259.5085
20210520,18012.169
20210521,25530.2145
20210522,35103.0176
20210523,31064.7449
20210524,18669.4585
20210525,15507.9435
20210526,18359.7085
20210527,19247.8237
20210528,22596.6755
20210529,30356.6151
20210530,29960.1351
20210531,16449.8313
20210601,20491.6145
20210602,28826.574
20210603,18655.1274
20210604,20610.3107
20210605,29899.7958
20210606,30172.1693
20210607,17782.7888
20210608,24960.2332
20210609,20584.3743
20210610,19164.2325
20210611,22379.231
20210612,30727.7369
20210613,27657.6601
20210614,18846.9659
20210615,21086.8714
20210616,19997.8317
20210617,20155.1021
20210618,24064.0645
20210619,29819.7564
20210620,29547.5068
20210621,21154.4795
20210622,16775.8122
20210623,21651.7315
20210624,21136.101
20210625,25130.3892
20210626,28438.3127
20210627,26082.1477
20210628,19959.5053
20210629,18472.0032
20210630,19872.1145
20210701,22024.2575
20210702,21457.5802
20210703,33173.6055
20210704,38905.426
20210705,21840.8855
20210706,18157.9993
20210707,23316.3693
20210708,22509.9455
20210709,27900.0085
20210710,33969.25
20210711,26982.1986
20210712,25631.2756
20210713,28781.6809
20210714,24663.3688
20210715,27516.8271
20210716,29136.5305
20210717,37498.5415
20210718,32201.3622
20210719,23458.6065
20210720,20553.358
20210721,24350.3974
20210722,23404.71
20210723,24846.4517
20210724,33119.7503
20210725,31980.5724
20210726,21383.901
20210727,24567.2224
20210728,25055.7188
20210729,22575.3234
20210730,24709.5835
20210731,31585.1249
20210801,34251.329
20210802,21631.6184
20210803,21871.654
20210804,25989.9248
20210805,23929.7569
20210806,20173.811
20210807,24696.574
20210808,26045.6385
20210809,21416.3215
20210810,21309.3958
20210811,18215.778
20210812,20791.3699
20210813,21995.3888
20210814,24923.0632
20210815,0.0
20210816,23610.2188
20210817,23897.419
20210818,23758.238
20210819,24513.8215
20210820,21612.4965
20210821,26441.3751
20210822,24520.8838
20210823,21076.629
20210824,22300.761
20210825,21441.5145
20210826,20317.8654
20210827,26501.797
20210828,32764.7355
20210829,28642.1695
20210830,21038.4265
20210831,26554.4545
20210901,25714.206
20210902,28135.5011
20210903,26026.5579
20210904,30819.5055
20210905,32023.607
20210906,19472.4131
20210907,22840.8411
20210908,22976.2225
20210909,23583.0434
20210910,25759.2643
20210911,30481.465
20210912,29918.8351
20210913,23494.331
20210914,17975.7424
20210915,18720.2162
20210916,24695.5415
20210917,26846.9824
20210918,34271.6899
20210919,34441.1438
20210920,16923.7075
20210921,19897.6792
20210922,18064.2483
20210923,22744.4056
20210924,25731.0977
20210925,37327.4356
20210926,33739.0025
20210927,19884.3806
20210928,18733.0605
20210929,19054.5397
20210930,18348.0206
20211001,26946.598
20211002,34838.8215
20211003,36049.531
20211004,16965.0075
20211005,19980.5683
20211006,21125.6108
20211007,19488.644
20211008,26023.0887
20211009,38601.3341
20211010,34551.7865
20211011,18882.36
20211012,18813.1825
20211013,18601.933
20211014,22852.529
20211015,32445.7343
20211016,41412.9142
20211017,35072.7447
20211018,17006.2662
20211019,17457.8817
20211020,20077.8298
20211021,18294.248
20211022,27166.727
20211023,38921.7395
20211024,38655.6849
20211025,20719.384
20211026,19365.4048
20211027,21146.7151
20211028,20404.5541
20211029,29713.2024
20211030,38869.495
20211031,40141.535
20211101,28385.3661
20211102,19761.9261
20211103,20720.21
20211104,18053.4277
20211105,25564.8239
20211106,44529.0818
20211107,36303.9803
20211108,17667.314
20211109,18880.8319
20211110,20914.733
20211111,20384.5649
20211112,27761.034
20211113,45413.3974
20211114,35618.9785
20211115,19490.5438
20211116,18350.9116
20211117,19080.3935
20211118,19458.4537
20211119,33784.0608
20211120,43414.1883
20211121,37420.0715
20211122,16798.1142
20211123,19113.0205
20211124,18040.5834
20211125,21286.4743
20211126,31337.614
20211127,43689.5767
20211128,37793.8365
20211129,20016.0863
20211130,18521.6871
20211201,22122.8819
20211202,20493.6795
20211203,29321.9262
20211204,39033.869
20211205,35226.2568
20211206,19380.5206
20211207,26653.8636
20211208,13460.2895
20211209,22092.4851
20211210,22629.5503
20211211,38828.1537
20211212,36270.6099
20211213,20389.3557
20211214,23149.063
20211215,32788.483
20211216,27718.2472
20211217,35782.5265
20211218,52146.4538
20211219,45251.7492
20211220,28037.331
20211221,33218.3334
20211222,32531.9274
20211223,42644.3976
20211224,25152.3608
20211225,8736.3955
20211226,30854.6105
20211227,32015.5535
20211228,35850.2172
20211229,29036.791
20211230,25441.5434
20211231,12085.5364
20220101,25549.3364
20220102,36198.0045
20220103,25205.5965
20220104,22546.083
20220105,29099.5257
20220106,32485.0106
20220107,30469.6945
20220108,31678.752
20220109,32363.6299
20220110,14612.3943
20220111,20117.8495
20220112,19507.229
20220113,20377.6678
20220114,30472.1725
20220115,40697.2265
20220116,37099.5835
20220117,17674.9132
20220118,22110.0376
20220119,20662.3074
20220120,16133.3907
20220121,26357.2057
20220122,37123.331
20220123,34519.4073
20220124,17207.4385
20220125,15680.4123
20220126,18811.6957
20220127,20076.9625
20220128,30190.3
20220129,43580.586
20220130,33224.2393
20220131,16956.4584
20220201,19666.7296
20220202,19421.738
20220203,17992.4689
20220204,23585.2323
20220205,36159.4716
20220206,33929.189
20220207,16830.2043
20220208,17298.7528
20220209,20561.4528
20220210,19257.9422
20220211,26638.4587
20220212,40009.8293
20220213,36124.7796
20220214,20300.6846
20220215,16050.1299
20220216,18908.7094
20220217,20912.5028
20220218,25453.2313
20220219,41915.3287
20220220,36571.976
20220221,16972.5654
20220222,18858.6125
20220223,18969.2552
20220224,18299.8235
20220225,27972.903
20220226,40010.6966
20220227,36446.8783
20220228,24413.8755
20220301,20619.3141
20220302,17464.3245
20220303,21784.924
20220304,25813.9868
20220305,36780.7475
20220306,38979.353
20220307,18155.2735
20220308,18425.995
20220309,18962.9363
20220310,20166.9552
20220311,27230.8659
20220312,37969.2789
20220313,34971.5597
20220314,15917.846
20220315,20096.2909
20220316,19815.6574
20220317,19328.0283
20220318,25736.1363
20220319,39360.6346
20220320,33009.2315
20220321,17063.1776
20220322,20240.9648
20220323,21793.5144
20220324,17110.59
20220325,28404.075
20220326,39732.4172
20220327,36781.9039
20220328,17154.1615
20220329,16936.304
20220330,18054.4602
20220331,20428.9624
20220401,30288.594
20220402,39338.9934
20220403,33331.165
20220404,16348.3572
20220405,19664.2103
20220406,20844.523
20220407,22019.4667
20220408,27692.8064
20220409,40795.1075
20220410,36891.3076
20220411,17759.5782
20220412,19744.9931
20220413,28571.5052
20220414,31779.4827
20220415,30401.4256
20220416,40622.3496
20220417,13218.0237
20220418,25704.5831
20220419,24279.6092
20220420,21222.005
20220421,21687.7451
20220422,27555.6078
20220423,39609.7975
20220424,39707.1003
20220425,34414.3814
20220426,16965.5444
20220427,18672.3082
20220428,23185.9439
20220429,30770.0281
20220430,41524.0112
20220501,33685.3538
20220502,18341.9495
20220503,21019.0155
20220504,27313.2181
20220505,25525.052
20220506,35858.6011
20220507,49711.9014
20220508,39450.9164
20220509,17839.122
20220510,17999.0769
20220511,21790.6234
20220512,22133.909
20220513,31246.5475
20220514,34536.4642
20220515,34906.9665
20220516,18070.7737
20220517,21383.9423
20220518,21107.4801
20220519,20260.954
20220520,23663.4132
20220521,39340.9345
20220522,34116.5258
20220523,17570.259
20220524,21252.1127
20220525,19457.5864
20220526,20021.7444
20220527,21571.403
20220528,32928.7791
20220529,39005.5785
20220530,21188.139
20220531,21539.8085
20220601,27078.7993
20220602,35998.732
20220603,33866.0
20220604,29016.4714
20220605,34834.4437
20220606,22997.6159
20220607,22093.8067
20220608,32300.6474
20220609,26468.1375
20220610,28533.4266
20220611,37874.8671
20220612,37194.0366
20220613,24370.0562
20220614,23582.3413
20220615,26244.7045
20220616,24343.046
20220617,29420.055
20220618,36788.7184
20220619,35666.267
20220620,23747.8304
20220621,24894.9792
20220622,33895.9425
20220623,24232.1968
20220624,29986.278
20220625,35265.6157
20220626,32671.604
20220627,23999.3474
20220628,24675.3871
20220629,25696.5709
20220630,22813.8309
20220701,27358.772
20220702,36071.5852
20220703,34964.6626
20220704,21338.5949
20220705,26428.0765
20220706,35249.4261
20220707,27964.1061
20220708,28685.2041
20220709,44130.9911
20220710,42630.5621
20220711,26901.581
20220712,26951.554
20220713,28505.0535
20220714,31323.6133
20220715,32070.0695
20220716,41762.3948
20220717,43150.24
20220718,27320.6934
20220719,26329.5347
20220720,31197.5657
20220721,28647.2494
20220722,28971.95
20220723,43330.3493
20220724,39239.3778
20220725,22779.841
20220726,22302.2065
20220727,23831.2151
20220728,25977.4935
20220729,31572.4045
20220730,37935.4955
20220731,37972.5003
20220801,28443.8882
20220802,25128.6133
20220803,26314.6667
20220804,27691.8565
20220805,27352.9487
20220806,36674.1109
20220807,35830.0215
