Date,R001
20191227,1001
20191228,1013
20191229,849
20191230,816
20191231,235
20200101,1065
20200102,872
20200103,957
20200104,1101
20200105,886
20200106,777
20200107,564
20200108,622
20200109,627
20200110,955
20200111,1240
20200112,822
20200113,632
20200114,648
20200115,671
20200116,768
20200117,1104
20200118,1140
20200119,814
20200120,674
20200121,676
20200122,739
20200123,815
20200124,987
20200125,1182
20200126,882
20200127,680
20200128,653
20200129,648
20200130,702
20200131,1069
20200201,1113
20200202,819
20200203,632
20200204,615
20200205,534
20200206,697
20200207,1116
20200208,1115
20200209,900
20200210,627
20200211,869
20200212,735
20200213,757
20200214,1096
20200215,1196
20200216,873
20200217,702
20200218,643
20200219,764
20200220,798
20200221,934
20200222,768
20200223,517
20200224,477
20200225,455
20200226,527
20200227,625
20200228,798
20200229,896
20200301,772
20200302,527
20200303,591
20200304,649
20200305,651
20200306,812
20200307,873
20200308,205
20200309,206
20200310,152
20200311,132
20200312,0
20200313,0
20200314,0
20200315,0
20200316,0
20200317,0
20200318,0
20200319,0
20200320,0
20200321,0
20200322,0
20200323,0
20200324,0
20200325,0
20200326,0
20200327,0
20200328,0
20200329,0
20200330,0
20200331,0
20200401,0
20200402,0
20200403,0
20200404,0
20200405,0
20200406,0
20200407,0
20200408,0
20200409,0
20200410,0
20200411,0
20200412,0
20200413,0
20200414,0
20200415,0
20200416,0
20200417,0
20200418,0
20200419,0
20200420,0
20200421,0
20200422,0
20200423,0
20200424,0
20200425,0
20200426,0
20200427,0
20200428,0
20200429,0
20200430,0
20200501,0
20200502,0
20200503,0
20200504,252
20200505,356
20200506,392
20200507,372
20200508,373
20200509,383
20200510,423
20200511,430
20200512,396
20200513,415
20200514,397
20200515,488
20200516,455
20200517,459
20200518,460
20200519,523
20200520,523
20200521,527
20200522,613
20200523,666
20200524,544
20200525,527
20200526,520
20200527,552
20200528,598
20200529,682
20200530,726
20200531,635
20200601,588
20200602,625
20200603,564
20200604,577
20200605,692
20200606,766
20200607,668
20200608,564
20200609,610
20200610,633
20200611,646
20200612,649
20200613,749
20200614,667
20200615,598
20200616,575
20200617,631
20200618,619
20200619,676
20200620,681
20200621,631
20200622,580
20200623,561
20200624,572
20200625,608
20200626,676
20200627,707
20200628,628
20200629,574
20200630,562
20200701,578
20200702,593
20200703,735
20200704,687
20200705,604
20200706,568
20200707,607
20200708,596
20200709,619
20200710,693
20200711,727
20200712,649
20200713,652
20200714,630
20200715,680
20200716,651
20200717,703
20200718,754
20200719,635
20200720,605
20200721,555
20200722,638
20200723,653
20200724,722
20200725,726
20200726,707
20200727,579
20200728,602
20200729,571
20200730,643
20200731,711
20200801,744
20200802,706
20200803,625
20200804,645
20200805,565
20200806,628
20200807,678
20200808,675
20200809,572
20200810,611
20200811,638
20200812,558
20200813,612
20200814,617
20200815,565
20200816,723
20200817,632
20200818,625
20200819,623
20200820,617
20200821,721
20200822,772
20200823,678
20200824,675
20200825,578
20200826,631
20200827,588
20200828,767
20200829,798
20200830,832
20200831,719
20200901,754
20200902,789
20200903,672
20200904,862
20200905,843
20200906,789
20200907,725
20200908,703
20200909,702
20200910,748
20200911,915
20200912,998
20200913,781
20200914,733
20200915,674
20200916,690
20200917,794
20200918,884
20200919,970
20200920,841
20200921,715
20200922,643
20200923,715
20200924,680
20200925,996
20200926,944
20200927,769
20200928,647
20200929,683
20200930,693
20201001,742
20201002,976
20201003,1062
20201004,788
20201005,630
20201006,660
20201007,690
20201008,726
20201009,981
20201010,1019
20201011,670
20201012,616
20201013,679
20201014,667
20201015,735
20201016,955
20201017,991
20201018,728
20201019,540
20201020,566
20201021,645
20201022,700
20201023,768
20201024,865
20201025,701
20201026,539
20201027,586
20201028,539
20201029,626
20201030,686
20201031,667
20201101,566
20201102,547
20201103,521
20201104,566
20201105,589
20201106,609
20201107,622
20201108,526
20201109,471
20201110,461
20201111,514
20201112,552
20201113,608
20201114,727
20201115,386
20201116,347
20201117,402
20201118,408
20201119,455
20201120,561
20201121,504
20201122,335
20201123,441
20201124,447
20201125,466
20201126,458
20201127,586
20201128,565
20201129,375
20201130,474
20201201,479
20201202,448
20201203,472
20201204,533
20201205,507
20201206,597
20201207,606
20201208,536
20201209,489
20201210,535
20201211,648
20201212,735
20201213,593
20201214,485
20201215,525
20201216,645
20201217,618
20201218,693
20201219,785
20201220,661
20201221,575
20201222,581
20201223,743
20201224,102
20201225,0
20201226,351
20201227,333
20201228,188
20201229,520
20201230,572
20201231,125
20210101,283
20210102,375
20210103,353
20210104,599
20210105,408
20210106,352
20210107,507
20210108,695
20210109,576
20210110,463
20210111,483
20210112,513
20210113,545
20210114,539
20210115,640
20210116,635
20210117,432
20210118,494
20210119,535
20210120,523
20210121,518
20210122,637
20210123,633
20210124,524
20210125,502
20210126,545
20210127,537
20210128,570
20210129,640
20210130,717
20210131,587
20210201,497
20210202,557
20210203,568
20210204,623
20210205,726
20210206,830
20210207,637
20210208,568
20210209,550
20210210,535
20210211,615
20210212,729
20210213,824
20210214,736
20210215,512
20210216,552
20210217,573
20210218,566
20210219,705
20210220,853
20210221,487
20210222,464
20210223,495
20210224,505
20210225,577
20210226,677
20210227,725
20210228,517
20210301,484
20210302,521
20210303,530
20210304,565
20210305,723
20210306,638
20210307,544
20210308,508
20210309,498
20210310,551
20210311,551
20210312,705
20210313,753
20210314,569
20210315,342
20210316,354
20210317,365
20210318,459
20210319,522
20210320,476
20210321,379
20210322,406
20210323,390
20210324,444
20210325,469
20210326,532
20210327,516
20210328,433
20210329,396
20210330,465
20210331,514
20210401,523
20210402,497
20210403,493
20210404,0
20210405,536
20210406,455
20210407,466
20210408,478
20210409,589
20210410,544
20210411,451
20210412,512
20210413,518
20210414,603
20210415,604
20210416,701
20210417,765
20210418,556
20210419,558
20210420,553
20210421,582
20210422,616
20210423,686
20210424,799
20210425,644
20210426,506
20210427,577
20210428,627
20210429,638
20210430,789
20210501,766
20210502,686
20210503,541
20210504,491
20210505,580
20210506,615
20210507,654
20210508,797
20210509,726
20210510,575
20210511,600
20210512,602
20210513,666
20210514,813
20210515,798
20210516,760
20210517,599
20210518,577
20210519,688
20210520,676
20210521,792
20210522,910
20210523,696
20210524,592
20210525,563
20210526,623
20210527,559
20210528,748
20210529,787
20210530,714
20210531,609
20210601,648
20210602,709
20210603,631
20210604,725
20210605,754
20210606,735
20210607,670
20210608,595
20210609,643
20210610,675
20210611,692
20210612,758
20210613,620
20210614,663
20210615,694
20210616,687
20210617,631
20210618,821
20210619,867
20210620,703
20210621,673
20210622,663
20210623,702
20210624,728
20210625,885
20210626,795
20210627,665
20210628,598
20210629,608
20210630,618
20210701,611
20210702,791
20210703,939
20210704,833
20210705,617
20210706,582
20210707,669
20210708,710
20210709,900
20210710,850
20210711,634
20210712,750
20210713,667
20210714,601
20210715,755
20210716,886
20210717,894
20210718,789
20210719,633
20210720,640
20210721,687
20210722,687
20210723,822
20210724,800
20210725,741
20210726,654
20210727,659
20210728,694
20210729,675
20210730,863
20210731,896
20210801,766
20210802,677
20210803,692
20210804,734
20210805,693
20210806,767
20210807,729
20210808,631
20210809,551
20210810,627
20210811,518
20210812,657
20210813,746
20210814,654
20210815,562
20210816,635
20210817,638
20210818,650
20210819,604
20210820,775
20210821,783
20210822,692
20210823,728
20210824,727
20210825,691
20210826,748
20210827,922
20210828,961
20210829,800
20210830,775
20210831,811
20210901,855
20210902,798
20210903,890
20210904,907
20210905,790
20210906,734
20210907,749
20210908,743
20210909,787
20210910,925
20210911,998
20210912,843
20210913,780
20210914,733
20210915,741
20210916,781
20210917,897
20210918,953
20210919,865
20210920,678
20210921,687
20210922,772
20210923,750
20210924,887
20210925,918
20210926,636
20210927,0
20210928,0
20210929,0
20210930,0
20211001,0
20211002,0
20211003,0
20211004,0
20211005,0
20211006,0
20211007,0
20211008,0
20211009,0
20211010,0
20211011,0
20211012,0
20211013,0
20211014,0
20211015,0
20211016,0
20211017,0
20211018,0
20211019,0
20211020,0
20211021,0
20211022,0
20211023,0
20211024,0
20211025,0
20211026,590
20211027,629
20211028,701
20211029,715
20211030,926
20211031,866
20211101,767
20211102,636
20211103,639
20211104,629
20211105,852
20211106,1017
20211107,763
20211108,550
20211109,611
20211110,717
20211111,744
20211112,911
20211113,997
20211114,815
20211115,561
20211116,562
20211117,653
20211118,690
20211119,943
20211120,942
20211121,913
20211122,616
20211123,571
20211124,656
20211125,742
20211126,994
20211127,1018
20211128,867
20211129,582
20211130,645
20211201,865
20211202,798
20211203,981
20211204,955
20211205,914
20211206,716
20211207,775
20211208,570
20211209,636
20211210,767
20211211,972
20211212,825
20211213,625
20211214,749
20211215,779
20211216,835
20211217,908
20211218,933
20211219,874
20211220,788
20211221,875
20211222,634
20211223,889
20211224,322
20211225,414
20211226,735
20211227,774
20211228,800
20211229,702
20211230,0
20211231,308
20220101,667
20220102,802
20220103,687
20220104,651
20220105,706
20220106,834
20220107,866
20220108,878
20220109,702
20220110,602
20220111,642
20220112,707
20220113,793
20220114,941
20220115,1007
20220116,744
20220117,621
20220118,696
20220119,676
20220120,721
20220121,984
20220122,1019
20220123,728
20220124,595
20220125,704
20220126,660
20220127,688
20220128,945
20220129,991
20220130,808
20220131,593
20220201,627
20220202,655
20220203,724
20220204,815
20220205,1016
20220206,816
20220207,620
20220208,623
20220209,701
20220210,733
20220211,987
20220212,1064
20220213,831
20220214,662
20220215,621
20220216,659
20220217,725
20220218,916
20220219,1051
20220220,864
20220221,600
20220222,635
20220223,679
20220224,657
20220225,897
20220226,1080
20220227,736
20220228,530
20220301,659
20220302,715
20220303,685
20220304,838
20220305,988
20220306,901
20220307,558
20220308,638
20220309,746
20220310,601
20220311,945
20220312,986
20220313,782
20220314,570
20220315,637
20220316,670
20220317,732
20220318,952
20220319,1046
20220320,842
20220321,562
20220322,681
20220323,719
20220324,731
20220325,924
20220326,1078
20220327,892
20220328,613
20220329,638
20220330,729
20220331,689
20220401,936
20220402,1066
20220403,830
20220404,595
20220405,638
20220406,672
20220407,762
20220408,766
20220409,1004
20220410,809
20220411,686
20220412,729
20220413,929
20220414,873
20220415,865
20220416,844
20220417,456
20220418,799
20220419,624
20220420,744
20220421,683
20220422,889
20220423,1055
20220424,791
20220425,832
20220426,666
20220427,683
20220428,757
20220429,0
20220430,959
20220501,819
20220502,708
20220503,700
20220504,776
20220505,737
20220506,971
20220507,952
20220508,903
20220509,649
20220510,732
20220511,717
20220512,728
20220513,935
20220514,1050
20220515,981
20220516,779
20220517,742
20220518,725
20220519,728
20220520,940
20220521,1070
20220522,917
20220523,672
20220524,659
20220525,678
20220526,721
20220527,872
20220528,994
20220529,934
20220530,767
20220531,685
20220601,803
20220602,881
20220603,917
20220604,940
20220605,805
20220606,995
20220607,819
20220608,785
20220609,768
20220610,970
20220611,1004
20220612,827
20220613,528
20220614,772
20220615,868
20220616,899
20220617,1115
20220618,1070
20220619,852
20220620,854
20220621,717
20220622,978
20220623,826
20220624,1040
20220625,881
20220626,991
20220627,814
20220628,716
20220629,880
20220630,779
20220701,876
20220702,961
20220703,777
20220704,992
20220705,0
20220706,739
20220707,809
20220708,941
20220709,949
20220710,805
20220711,984
20220712,0
20220713,772
20220714,759
20220715,872
20220716,939
20220717,898
20220718,1057
20220719,0
20220720,901
20220721,857
20220722,920
20220723,959
20220724,865
20220725,854
20220726,0
20220727,745
20220728,772
20220729,997
20220730,987
20220731,772
20220801,902
20220802,0
20220803,722
20220804,769
20220805,933
20220806,868
20220807,863
20220808,926
20220809,0
20220810,749
20220811,730
20220812,864
20220813,852
20220814,752
20220815,838
20220816,750
20220817,740
20220818,740
20220819,871
20220820,855
20220821,745
20220822,651
20220823,631
20220824,711
20220825,684
20220826,854
20220827,1001
20220828,884
20220829,814
20220830,679
20220831,809
20220901,886
20220902,1008
20220903,988
20220904,873
20220905,719
20220906,703
20220907,799
20220908,834
20220909,985
20220910,1072
20220911,903
20220912,795
20220913,794
20220914,832
20220915,910
20220916,1061
20220917,1185
20220918,906
20220919,754
20220920,808
20220921,877
20220922,858
20220923,1094
20220924,1098
20220925,1018
20220926,747
20220927,751
20220928,810
20220929,815
20220930,1102
20221001,1111
20221002,985
20221003,669
20221004,743
20221005,818
20221006,748
20221007,1028
20221008,1176
20221009,966
20221010,756
20221011,755
20221012,801
20221013,835
20221014,1088
20221015,1241
20221016,984
20221017,731
20221018,708
20221019,823
20221020,803
20221021,1068
20221022,1284
20221023,925
20221024,728
20221025,792
20221026,789
20221027,789
20221028,1036
20221029,1197
20221030,1030
20221031,1115
20221101,953
20221102,750
20221103,795
20221104,951
20221105,1233
20221106,953
20221107,687
20221108,725
20221109,759
20221110,890
20221111,1068
20221112,1212
20221113,1017
20221114,662
20221115,744
20221116,797
20221117,797
20221118,1138
20221119,1219
20221120,1071
20221121,708
20221122,704
20221123,814
20221124,794
20221125,1076
20221126,1249
20221127,1002
20221128,667
20221129,704
20221130,794
20221201,1099
20221202,1177
20221203,1212
20221204,1001
20221205,804
20221206,823
20221207,1036
20221208,899
20221209,1147
20221210,1126
20221211,1022
20221212,805
20221213,787
20221214,1071
20221215,1012
20221216,1288
20221217,1287
20221218,1085
20221219,943
20221220,916
20221221,1185
20221222,929
20221223,1310
20221224,328
20221225,527
20221226,1136
20221227,942
20221228,969
20221229,932
20221230,1075
20221231,367
20230101,1121
20230102,877
20230103,890
20230104,905
20230105,1017
20230106,1030
20230107,1129
20230108,863
20230109,723
20230110,814
20230111,920
20230112,978
20230113,1068
20230114,1301
20230115,1047
20230116,757
20230117,773
20230118,789
20230119,802
20230120,1173
20230121,1274
20230122,1084
20230123,695
20230124,797
20230125,827
20230126,812
20230127,1205
20230128,1321
20230129,1010
20230130,709
20230131,778
20230201,843
20230202,855
20230203,1133
20230204,1264
20230205,1014
20230206,722
20230207,608
20230208,780
20230209,835
20230210,1149
20230211,1199
20230212,1099
20230213,697
20230214,838
20230215,788
20230216,900
20230217,1164
20230218,1189
20230219,1053
20230220,683
20230221,701
20230222,770
20230223,777
20230224,1075
20230225,1189
20230226,950
20230227,723
20230228,737
20230301,840
20230302,777
20230303,974
20230304,1192
20230305,1023
20230306,707
20230307,786
20230308,923
20230309,767
20230310,1103
20230311,1253
20230312,1126
20230313,709
20230314,747
20230315,858
20230316,872
20230317,1140
20230318,1318
20230319,1034
20230320,733
20230321,744
20230322,837
20230323,824
20230324,1088
20230325,1157
20230326,1067
20230327,830
20230328,845
20230329,823
20230330,822
20230331,1171
20230401,1246
20230402,1104
20230403,741
20230404,783
20230405,945
20230406,1082
20230407,1133
20230408,987
20230409,600
20230410,996
20230411,829
20230412,794
20230413,818
20230414,1153
20230415,1353
20230416,1099
20230417,752
20230418,766
20230419,835
20230420,936
20230421,1186
20230422,1226
20230423,968
20230424,922
20230425,1021
20230426,720
20230427,781
20230428,1198
20230429,1220
20230430,1016
20230501,0
20230502,806
20230503,869
