Date,R002
20200311,5573.5176
20200312,0.0
20200313,0.0
20200314,0.0
20200315,0.0
20200316,0.0
20200317,0.0
20200318,0.0
20200319,0.0
20200320,0.0
20200321,0.0
20200322,0.0
20200323,0.0
20200324,0.0
20200325,0.0
20200326,0.0
20200327,0.0
20200328,0.0
20200329,0.0
20200330,0.0
20200331,0.0
20200401,4.13
20200402,0.0
20200403,0.0
20200404,0.0
20200405,0.0
20200406,0.0
20200407,0.0
20200408,0.0
20200409,0.0
20200410,0.0
20200411,0.0
20200412,0.0
20200413,0.0
20200414,0.0
20200415,0.0
20200416,0.0
20200417,0.0
20200418,0.0
20200419,0.0
20200420,0.0
20200421,0.0
20200422,0.0
20200423,0.0
20200424,0.0
20200425,0.0
20200426,0.0
20200427,0.0
20200428,0.0
20200429,0.0
20200430,0.0
20200501,0.0
20200502,0.0
20200503,0.0
20200504,0.0
20200505,0.0
20200506,0.0
20200507,14060.5437
20200508,18705.596
20200509,20172.3242
20200510,17053.596
20200511,14738.318
20200512,15588.4785
20200513,16548.084
20200514,16061.2809
20200515,21646.8994
20200516,20109.2178
20200517,17423.5201
20200518,19963.9244
20200519,20792.1959
20200520,21068.5755
20200521,19428.346
20200522,20178.9735
20200523,30535.7332
20200524,24961.2657
20200525,15887.9448
20200526,18002.257
20200527,20415.0856
20200528,22800.491
20200529,24230.5861
20200530,31739.9586
20200531,29188.5685
20200601,22762.7015
20200602,27025.3158
20200603,19308.9064
20200604,23412.8874
20200605,25832.9848
20200606,30824.4202
20200607,28677.7288
20200608,23303.6489
20200609,23157.0752
20200610,26027.1361
20200611,24014.2567
20200612,28734.2272
20200613,33024.0582
20200614,29267.1211
20200615,20934.0201
20200616,21065.6019
20200617,25532.073
20200618,25886.3857
20200619,28421.2971
20200620,31063.4233
20200621,26198.6137
20200622,18340.7518
20200623,19642.0322
20200624,24527.1614
20200625,23772.693
20200626,27844.0883
20200627,31036.9087
20200628,27932.842
20200629,20213.9546
20200630,21201.9332
20200701,21988.2026
20200702,22141.5082
20200703,27751.6176
20200704,35129.6561
20200705,25302.6515
20200706,21681.0545
20200707,22412.2297
20200708,22849.5967
20200709,22766.9967
20200710,26470.6155
20200711,32743.7964
20200712,31671.8549
20200713,21316.6646
20200714,21885.1591
20200715,26276.5881
20200716,27657.9905
20200717,28812.4494
20200718,31397.0034
20200719,29624.2835
20200720,19796.8659
20200721,19854.4381
20200722,23517.9546
20200723,24610.5874
20200724,30715.1404
20200725,30641.709
20200726,29936.9245
20200727,21109.4625
20200728,22107.1879
20200729,22526.4655
20200730,22778.3129
20200731,28018.4982
20200801,33192.9752
20200802,29991.647
20200803,24374.1449
20200804,22786.6968
20200805,21944.9202
20200806,26493.3305
20200807,29266.1712
20200808,28670.8317
20200809,25017.6402
20200810,26265.2719
20200811,24683.5232
20200812,23397.2347
20200813,22994.8488
20200814,29482.7071
20200815,16816.3275
20200816,30331.2569
20200817,26394.7061
20200818,25173.0521
20200819,27409.9014
20200820,24340.4028
20200821,28490.6398
20200822,31131.1966
20200823,32273.4307
20200824,23300.1797
20200825,24050.1051
20200826,27751.6176
20200827,26627.5968
20200828,33479.1016
20200829,39955.3546
20200830,37399.3389
20200831,27913.9679
20200901,25999.3412
20200902,30455.1982
20200903,29720.5538
20200904,38479.6643
20200905,40797.5442
20200906,36515.3124
20200907,27575.1014
20200908,26977.4904
20200909,29330.434
20200910,36456.3773
20200911,39696.8166
20200912,44204.0508
20200913,39481.2719
20200914,30065.6566
20200915,26004.7102
20200916,26906.537
20200917,32565.1739
20200918,35499.9106
20200919,46946.2882
20200920,40244.9089
20200921,23820.0228
20200922,29018.4951
20200923,28637.0483
20200924,30729.0172
20200925,28699.2874
20200926,48442.2981
20200927,33937.6968
20200928,25224.7597
20200929,24487.596
20200930,28991.1132
20201001,27676.0799
20201002,37574.8226
20201003,45613.785
20201004,35699.0179
20201005,21180.8289
20201006,23784.5048
20201007,27180.0256
20201008,27161.9362
20201009,37866.318
20201010,48672.8347
20201011,33295.5644
20201012,25241.5688
20201013,24592.3328
20201014,27583.5679
20201015,30835.7777
20201016,40386.5679
20201017,47165.6738
20201018,35036.9789
20201019,22357.6311
20201020,21886.8524
20201021,26642.217
20201022,29100.6408
20201023,33602.8777
20201024,43345.0108
20201025,34952.7269
20201026,20228.74
20201027,20891.9767
20201028,25349.4857
20201029,24862.3935
20201030,31605.1554
20201031,42557.5024
20201101,28938.6622
20201102,23129.3629
20201103,24455.5885
20201104,23698.9312
20201105,26483.6663
20201106,29851.5987
20201107,36301.1719
20201108,27913.4723
20201109,19667.2665
20201110,23931.8632
20201111,26175.2792
20201112,27237.1435
20201113,35980.2709
20201114,44233.0434
20201115,15145.536
20201116,19292.882
20201117,19744.3736
20201118,21509.8247
20201119,21043.2173
20201120,30114.1428
20201121,29604.6247
20201122,22835.183
20201123,19186.6584
20201124,22669.1157
20201125,24197.6287
20201126,24242.3153
20201127,32917.8346
20201128,33004.895
20201129,20166.4596
20201130,21681.1371
20201201,21613.6116
20201202,20301.9236
20201203,24946.6042
20201204,31197.8135
20201205,28516.9479
20201206,36955.3226
20201207,35506.023
20201208,30800.2597
20201209,22815.0286
20201210,27522.1135
20201211,36441.881
20201212,45389.8564
20201213,35285.2745
20201214,22907.9536
20201215,27430.7166
20201216,30699.6942
20201217,30360.5799
20201218,41854.4112
20201219,49523.656
20201220,32025.3829
20201221,28331.0566
20201222,32175.5497
20201223,39360.3455
20201224,4390.5617
20201225,0.0
20201226,0.0
20201227,15991.1535
20201228,11669.6454
20201229,28600.663
20201230,35291.8412
20201231,8614.6431
20210101,3118.976
20210102,20071.9652
20210103,20767.6637
20210104,35995.5106
20210105,23857.1515
20210106,0.0
20210107,28793.2449
20210108,38518.1972
20210109,34475.5054
20210110,20618.2816
20210111,22478.8466
20210112,23779.0532
20210113,23525.719
20210114,24848.145
20210115,35243.4789
20210116,36580.9794
20210117,22791.6528
20210118,22829.8553
20210119,24138.5284
20210120,23844.9267
20210121,25696.034
20210122,33213.5013
20210123,38839.9655
20210124,24915.1749
20210125,20262.2756
20210126,23771.8257
20210127,27375.3333
20210128,25646.5979
20210129,35492.9722
20210130,38114.4897
20210131,30379.6605
20210201,24934.1316
20210202,24359.3182
20210203,26386.6526
20210204,27754.6325
20210205,36772.4049
20210206,46085.1832
20210207,34453.7403
20210208,24029.5377
20210209,26048.9012
20210210,25647.8782
20210211,29862.8323
20210212,37259.621
20210213,42396.1433
20210214,42987.3528
20210215,22443.8242
20210216,26102.2608
20210217,26061.4977
20210218,27936.6416
20210219,37047.4216
20210220,50197.1351
20210221,27001.8574
20210222,20073.2455
20210223,21863.1049
20210224,23522.5389
20210225,28417.4975
20210226,34561.9876
20210227,43391.4733
20210228,28979.9622
20210301,22719.2539
20210302,26324.1244
20210303,22697.241
20210304,26029.4076
20210305,36651.4372
20210306,36577.8819
20210307,27081.6903
20210308,24326.9803
20210309,23992.409
20210310,25274.9805
20210311,27207.201
20210312,38295.425
20210313,42353.0674
20210314,32855.3064
20210315,12666.9165
20210316,17899.833
20210317,16586.3691
20210318,21848.6912
20210319,27173.4589
20210320,28193.2798
20210321,18214.126
20210322,17788.7773
20210323,20377.1309
20210324,21473.1916
20210325,22332.7272
20210326,28801.8766
20210327,32619.4421
20210328,24882.6305
20210329,18167.9113
20210330,24192.0945
20210331,22797.5587
20210401,28261.7965
20210402,26712.2618
20210403,25757.8188
20210404,0.0
20210405,0.0
20210406,22046.2291
20210407,23959.369
20210408,23383.3992
20210409,32815.4106
20210410,38752.1617
20210411,23981.6297
20210412,24023.8383
20210413,28276.6232
20210414,26338.6207
20210415,30023.1589
20210416,37452.4094
20210417,46608.7846
20210418,31525.6942
20210419,24444.3962
20210420,24918.0246
20210421,27871.5115
20210422,28128.604
20210423,39297.8173
20210424,44411.3768
20210425,33533.7002
20210426,25861.9361
20210427,24587.0877
20210428,26054.7245
20210429,28683.5934
20210430,41982.8542
20210501,42952.826
20210502,40081.5674
20210503,23957.5931
20210504,26896.1707
20210505,27125.84
20210506,28044.3933
20210507,35462.4515
20210508,42337.8277
20210509,38807.5037
20210510,24039.3258
20210511,24893.7815
20210512,1217.937
20210513,53163.2185
20210514,43869.0665
20210515,52807.3777
20210516,43538.047
20210517,26113.4531
20210518,30798.5251
20210519,36562.7248
20210520,36232.6965
20210521,44186.9113
20210522,51747.9914
20210523,42830.9497
20210524,24844.6758
20210525,28769.2083
20210526,28911.4868
20210527,30558.283
20210528,42018.6613
20210529,45287.102
20210530,41741.2492
20210531,26621.154
20210601,33456.9648
20210602,41700.4448
20210603,28197.2859
20210604,39555.2815
20210605,41735.3846
20210606,38630.368
20210607,28175.686
20210608,28475.0284
20210609,33797.1116
20210610,33475.3846
20210611,41116.0085
20210612,45111.164
20210613,38760.7108
20210614,25616.1185
20210615,30812.9388
20210616,29958.607
20210617,29731.457
20210618,41113.2001
20210619,46188.4745
20210620,38749.8489
20210621,26481.6013
20210622,28540.2824
20210623,30266.292
20210624,33155.1857
20210625,42316.0213
20210626,40876.0142
20210627,37293.9413
20210628,26440.8795
20210629,28731.6253
20210630,31060.6562
20210701,32128.6742
20210702,35697.7376
20210703,45390.2694
20210704,44374.1242
20210705,26630.9008
20210706,29692.635
20210707,30652.6122
20210708,31975.3686
20210709,45586.2379
20210710,47484.9641
20210711,40859.0812
20210712,29735.7109
20210713,31958.1465
20210714,34183.1014
20210715,37013.6795
20210716,51623.9675
20210717,55096.4715
20210718,47391.5848
20210719,30003.7066
20210720,32882.5644
20210721,36639.3776
20210722,33354.3343
20210723,41312.5552
20210724,47541.256
20210725,41008.8763
20210726,34028.3503
20210727,30057.314
20210728,28986.8593
20210729,33776.9572
20210730,41028.246
20210731,48780.5864
20210801,37520.2653
20210802,30864.1921
20210803,28067.5626
20210804,30941.0927
20210805,34182.8949
20210806,41797.3759
20210807,41272.9485
20210808,35986.4659
20210809,33912.9168
20210810,33313.3234
20210811,30386.475
20210812,30619.9852
20210813,38046.8816
20210814,36511.1411
20210815,23136.1361
20210816,32966.1143
20210817,31569.1831
20210818,34127.3464
20210819,34198.5889
20210820,41424.726
20210821,36798.9195
20210822,38848.1429
20210823,34885.6144
20210824,31012.17
20210825,33066.845
20210826,34744.7401
20210827,47763.1609
20210828,51379.3063
20210829,45052.0637
20210830,34418.3049
20210831,36507.4241
20210901,35580.8999
20210902,34013.854
20210903,41319.0806
20210904,43497.16
20210905,42536.2329
20210906,29491.0084
20210907,32774.1932
20210908,38484.4964
20210909,38079.1782
20210910,48715.2911
20210911,50236.4527
20210912,44235.0258
20210913,36020.5384
20210914,30205.7049
20210915,37544.9627
20210916,40273.7776
20210917,45320.8028
20210918,49748.7823
20210919,43841.5607
20210920,31533.0869
20210921,34109.3396
20210922,39777.1451
20210923,34304.193
20210924,51152.7345
20210925,50864.7909
20210926,40856.1076
20210927,34161.0059
20210928,39711.3955
20210929,46426.2799
20210930,47738.8765
20211001,63072.2036
20211002,74190.4527
20211003,59276.8575
20211004,42270.9217
20211005,40255.2339
20211006,47929.8477
20211007,45600.4038
20211008,65921.6558
20211009,78889.4428
20211010,66678.0653
20211011,40488.6202
20211012,45376.7643
20211013,46883.6774
20211014,46090.2218
20211015,68532.9309
20211016,74782.1578
20211017,66053.155
20211018,44023.5285
20211019,47002.8692
20211020,45297.84
20211021,40693.5508
20211022,54974.3887
20211023,64107.0577
20211024,49081.8286
20211025,31750.6553
20211026,30105.3872
20211027,39829.8026
20211028,36760.304
20211029,46506.691
20211030,56525.9058
20211031,61197.2249
20211101,43314.1597
20211102,30143.218
20211103,28727.9083
20211104,33147.1322
20211105,47698.5264
20211106,58607.2606
20211107,43579.6774
20211108,25861.3579
20211109,32242.6209
20211110,34073.8216
20211111,35797.1054
20211112,49636.7354
20211113,57069.2899
20211114,48771.583
20211115,26135.2595
20211116,31585.0423
20211117,33904.7807
20211118,38258.7506
20211119,53622.5984
20211120,52734.8136
20211121,48479.9224
20211122,32477.4114
20211123,30515.8679
20211124,38738.2436
20211125,34449.6103
20211126,49325.6638
20211127,58410.3835
20211128,54012.0987
20211129,32770.4349
20211130,32231.759
20211201,36908.571
20211202,35990.3894
20211203,49386.3748
20211204,51902.6186
20211205,52539.0103
20211206,31032.6961
20211207,37898.1603
20211208,30935.5585
20211209,30759.2075
20211210,35271.0673
20211211,56831.0302
20211212,50078.0259
20211213,33287.8
20211214,35753.7817
20211215,37626.2411
20211216,40257.2576
20211217,50681.3363
20211218,56294.2954
20211219,52218.1506
20211220,35958.3819
20211221,38949.1214
20211222,40951.6345
20211223,48444.7348
20211224,19200.2048
20211225,17767.673
20211226,41916.8155
20211227,41174.448
20211228,36837.8654
20211229,40664.2278
20211230,43272.8597
20211231,13791.0199
20220101,36245.4995
20220102,48925.3842
20220103,34367.6711
20220104,32814.7498
20220105,32190.2525
20220106,37983.4448
20220107,39624.7894
20220108,37049.7757
20220109,40178.0442
20220110,27568.2456
20220111,28754.0925
20220112,35887.1394
20220113,32754.4931
20220114,47485.6662
20220115,51832.0782
20220116,44073.0885
20220117,29812.0746
20220118,31093.944
20220119,33993.0801
20220120,33212.80333
20220121,44597.9289
20220122,49579.4936
20220123,37271.0611
20220124,27887.2881
20220125,28481.0995
20220126,32869.844
20220127,33996.6732
20220128,47017.4481
20220129,57542.9183
20220130,45560.2189
20220131,30853.7019
20220201,28722.911
20220202,33516.0651
20220203,34651.7738
20220204,45789.4339
20220205,51523.2368
20220206,47156.1748
20220207,25615.9946
20220208,30031.4189
20220209,34215.4393
20220210,34441.6394
20220211,47868.4346
20220212,56046.5367
20220213,43985.0782
20220214,31950.6712
20220215,31346.287
20220216,31937.9095
20220217,35321.1229
20220218,49018.3092
20220219,55897.3198
20220220,46559.4724
20220221,27940.9781
20220222,30193.5214
20220223,35098.2681
20220224,34759.8972
20220225,48557.8968
20220226,57151.2291
20220227,52584.5642
20220228,30237.2168
20220301,29429.6366
20220302,32712.3671
20220303,35325.2942
20220304,47613.8614
20220305,51118.0838
20220306,51229.7177
20220307,28182.9961
20220308,31173.1574
20220309,32450.6077
20220310,35036.5246
20220311,42597.7699
20220312,50753.7352
20220313,42750.5799
20220314,26374.2213
20220315,31176.0484
20220316,31096.6285
20220317,31200.1263
20220318,48621.5814
20220319,55940.2718
20220320,49469.9247
20220321,25305.2947
20220322,26088.2601
20220323,30477.335
20220324,33727.5211
20220325,48207.7141
20220326,57150.0314
20220327,50436.0969
20220328,27354.3942
20220329,26486.8877
20220330,31162.5433
20220331,25660.4747
20220401,51611.3297
20220402,55723.9424
20220403,51000.8744
20220404,25561.8503
20220405,26931.2344
20220406,32423.2258
20220407,35210.5628
20220408,49780.0464
20220409,57726.1664
20220410,46607.876
20220411,33825.1543
20220412,38518.6102
20220413,45582.2318
20220414,41327.5471
20220415,0.0
20220416,95790.6005
20220417,24051.5919
20220418,47123.3
20220419,35860.4183
20220420,34362.426
20220421,33100.0915
20220422,48827.0902
20220423,49997.2844
20220424,44467.5035
20220425,44233.3738
20220426,29627.6288
20220427,34351.8945
20220428,37044.035
20220429,49580.3196
20220430,57425.7089
20220501,50762.2843
20220502,35932.8998
20220503,34016.1668
20220504,33626.5013
20220505,34213.5808
20220506,46603.2504
20220507,67936.7241
20220508,53434.0639
20220509,28887.8219
20220510,31712.5354
20220511,33605.9752
20220512,36407.7259
20220513,53361.9954
20220514,54488.7833
20220515,47960.0793
20220516,31194.303
20220517,35045.7758
20220518,37933.6783
20220519,35417.2693
20220520,49060.1048
20220521,56770.2366
20220522,48452.7057
20220523,30911.9762
20220524,35640.5784
20220525,36574.6192
20220526,39657.2925
20220527,46711.6629
20220528,60816.2324
20220529,49145.0176
20220530,35852.8191
20220531,34099.5102
20220601,43547.7112
20220602,46753.1281
20220603,52896.3379
20220604,49762.1635
20220605,46289.5769
20220606,34202.6776
20220607,33807.2301
20220608,38457.0732
20220609,37861.9815
20220610,49367.8311
20220611,47817.2226
20220612,44883.3532
20220613,29539.2468
20220614,32455.8115
20220615,38891.3427
20220616,36977.8724
20220617,48568.9239
20220618,53400.5696
20220619,42072.0622
20220620,34235.7176
20220621,32815.7823
20220622,38110.814
20220623,38995.9969
20220624,47379.6078
20220625,45236.0965
20220626,41845.3665
20220627,32220.1537
20220628,33686.1798
20220629,34963.0932
20220630,38060.3867
20220701,44846.6788
20220702,45763.9105
20220703,40728.408
20220704,0.0
20220705,52703.3017
20220706,38998.3097
20220707,40436.2931
20220708,50345.8564
20220709,56151.893
20220710,50473.3082
20220711,0.0
20220712,52000.3757
20220713,42109.6039
20220714,41147.7682
20220715,51486.6863
20220716,58509.71
20220717,49476.574
20220718,0.0
20220719,57980.4505
20220720,51094.3363
20220721,41858.0869
20220722,48210.5638
20220723,56231.3542
20220724,51254.6216
20220725,0.0
20220726,46934.1873
20220727,40478.0061
20220728,39944.7818
20220729,51787.8872
20220730,56845.733
20220731,44519.748
20220801,0.0
20220802,49079.681
20220803,36548.3111
20220804,41958.5285
20220805,46779.1058
20220806,50963.7457
20220807,47794.6315
20220808,0.0
20220809,50340.4048
20220810,37149.5152
20220811,39453.4357
20220812,47281.1073
20220813,51096.6078
20220814,38844.302
20220815,0.0
20220816,42505.1753
20220817,42199.5553
20220818,40849.5409
20220819,50157.0328
20220820,45835.153
20220821,42434.2632
20220822,29088.2095
20220823,33672.2617
20220824,35712.3578
20220825,35915.6777
20220826,44353.3503
20220827,56720.9657
20220828,47580.4084
20220829,33707.6558
20220830,36981.2177
20220831,43652.3654
20220901,43794.933
20220902,50148.2772
20220903,57520.988
20220904,47125.365
20220905,32472.8684
20220906,41699.371
20220907,40975.9602
20220908,43391.3907
20220909,52657.1696
20220910,61741.022
20220911,52655.3937
20220912,38280.3092
20220913,42812.5712
20220914,43676.4433
20220915,43390.5647
20220916,54525.086
20220917,57791.7508
20220918,49119.2464
20220919,36310.96
20220920,41213.7243
20220921,40378.6383
20220922,42362.9794
20220923,53550.4886
20220924,59104.9669
20220925,58183.5639
20220926,35086.1672
20220927,41364.4693
20220928,35245.5026
20220929,38929.1735
20220930,53600.3377
20221001,65558.0919
20221002,58193.1868
20221003,34229.5639
20221004,35442.9166
20221005,40651.2183
20221006,37058.6139
20221007,52813.2836
20221008,58887.8115
20221009,57665.0011
20221010,33909.6541
20221011,37970.5592
20221012,37802.2617
20221013,38413.9147
20221014,57791.8334
20221015,65838.5602
20221016,63524.4386
20221017,31137.5568
20221018,37848.0221
20221019,39119.5665
20221020,41546.7262
20221021,54677.1526
20221022,72317.7868
20221023,53441.2914
20221024,30994.7414
20221025,34934.2658
20221026,39184.9031
20221027,41392.2642
20221028,66477.6777
20221029,70420.6713
20221030,63720.6136
20221031,64464.3027
20221101,55907.9752
20221102,40252.5081
20221103,35955.367
20221104,54690.0382
20221105,63473.7635
20221106,54450.4982
20221107,32008.4912
20221108,38698.7608
20221109,40778.794
20221110,40973.6474
20221111,60419.7937
20221112,75482.5645
20221113,56195.4645
20221114,31024.0644
20221115,38694.5895
20221116,45046.0339
20221117,38867.1822
20221118,62322.6086
20221119,74568.3477
20221120,61353.6693
20221121,35263.0138
20221122,37353.8263
20221123,40345.97
20221124,37842.2814
20221125,53926.7316
20221126,68560.9736
20221127,58349.6312
20221128,35724.9543
20221129,34153.0763
20221130,36287.6255
20221201,46885.5772
20221202,61263.9244
20221203,66374.7581
20221204,56388.3768
20221205,38459.9642
20221206,38787.2254
20221207,51274.6521
20221208,56535.9004
20221209,58041.781
20221210,60839.8973
20221211,55349.6818
20221212,36257.9308
20221213,39953.6613
20221214,47254.0971
20221215,50254.8312
20221216,66990.8302
20221217,75749.2386
20221218,66543.8403
20221219,44814.3822
20221220,46439.7437
20221221,53583.2808
20221222,54248.2108
20221223,62760.5951
20221224,23663.1654
20221225,24691.4115
20221226,58880.7079
20221227,46203.4664
20221228,48691.3784
20221229,51905.7574
20221230,64261.2306
20221231,20262.0691
20230101,57086.099
20230102,45499.0949
20230103,46238.4475
20230104,45367.4305
20230105,57497.1166
20230106,59972.2256
20230107,66734.5224
20230108,50967.3388
20230109,35874.006
20230110,39651.1388
20230111,41094.7803
20230112,45716.5807
20230113,64728.7466
20230114,78542.3163
20230115,67739.7644
20230116,31324.1089
20230117,42269.2284
20230118,42156.149
20230119,36546.6591
20230120,61990.3914
20230121,73710.5467
20230122,61189.5018
20230123,33903.17
20230124,42304.3334
20230125,42782.9178
20230126,42038.4853
20230127,60669.5348
20230128,72410.2575
20230129,64387.5673
20230130,30874.3106
20230131,39035.2732
20230201,38480.6142
20230202,42970.9567
20230203,56402.2536
20230204,69659.0167
20230205,59686.1405
20230206,30572.3663
20230207,33047.7644
20230208,39394.9549
20230209,42418.9822
20230210,61106.4888
20230211,69867.1687
20230212,60721.4076
20230213,33732.0641
20230214,44464.7777
20230215,40407.8374
20230216,44656.6988
20230217,61280.8574
20230218,68514.8828
20230219,56530.7792
20230220,34628.6871
20230221,37193.954
20230222,35986.1355
20230223,38498.5797
20230224,59667.9272
20230225,66899.9702
20230226,57196.0396
20230227,37291.9176
20230228,40430.5937
20230301,36947.3517
20230302,43390.6886
20230303,58996.3892
20230304,73864.8022
20230305,61587.1795
20230306,31819.1307
20230307,33329.513
20230308,45615.3957
20230309,40080.2045
20230310,60690.6804
20230311,72357.8891
20230312,63845.4222
20230313,35097.4834
20230314,40366.0418
20230315,47032.3987
20230316,44852.9151
20230317,62874.7483
20230318,77410.1594
20230319,66059.0609
20230320,38272.3796
20230321,40035.2701
20230322,48110.6178
20230323,42717.7051
20230324,58830.7349
20230325,72497.3592
20230326,62466.9108
20230327,40295.584
20230328,42842.8028
20230329,44464.0756
20230330,47558.8498
20230331,61634.0963
20230401,72511.6077
20230402,58869.2265
20230403,41402.1762
20230404,45551.6285
20230405,51690.3779
20230406,61593.168
20230407,61274.332
20230408,59125.7408
20230409,33832.5057
20230410,56245.1484
20230411,41941.8846
20230412,37338.7518
20230413,42126.2065
20230414,61008.8143
20230415,63723.009
20230416,64308.643
20230417,39300.9561
20230418,46234.7718
20230419,45077.298
20230420,48973.0031
20230421,67710.2762
20230422,85259.2244
20230423,62309.1035
20230424,56346.5812
20230425,63206.3873
20230426,37319.2995
20230427,48033.4694
20230428,61851.0039
20230429,72773.2845
20230430,64834.1442
20230501,55226.0709
20230502,38811.3859
20230503,0.0
