Date,R003
20200412,0
20200413,0
20200414,0
20200415,0
20200416,0
20200417,0
20200418,0
20200419,0
20200420,0
20200421,0
20200422,0
20200423,0
20200424,0
20200425,0
20200426,0
20200427,0
20200428,0
20200429,0
20200430,0
20200501,0
20200502,0
20200503,0
20200504,0
20200505,0
20200506,0
20200507,0
20200508,0
20200509,0
20200510,0
20200511,0
20200512,0
20200513,0
20200514,0
20200515,0
20200516,0
20200517,0
20200518,0
20200519,0
20200520,0
20200521,0
20200522,0
20200523,0
20200524,0
20200525,0
20200526,0
20200527,0
20200528,0
20200529,0
20200530,0
20200531,0
20200601,0
20200602,0
20200603,339
20200604,310
20200605,393
20200606,473
20200607,344
20200608,386
20200609,367
20200610,395
20200611,375
20200612,406
20200613,533
20200614,368
20200615,370
20200616,411
20200617,372
20200618,378
20200619,420
20200620,530
20200621,402
20200622,399
20200623,397
20200624,399
20200625,426
20200626,454
20200627,549
20200628,394
20200629,406
20200630,423
20200701,420
20200702,463
20200703,439
20200704,517
20200705,410
20200706,449
20200707,436
20200708,446
20200709,402
20200710,498
20200711,604
20200712,450
20200713,535
20200714,470
20200715,487
20200716,495
20200717,521
20200718,628
20200719,435
20200720,492
20200721,538
20200722,487
20200723,470
20200724,465
20200725,629
20200726,468
20200727,533
20200728,485
20200729,459
20200730,485
20200731,526
20200801,618
20200802,494
20200803,458
20200804,463
20200805,490
20200806,482
20200807,528
20200808,558
20200809,484
20200810,521
20200811,497
20200812,548
20200813,511
20200814,610
20200815,0
20200816,0
20200817,668
20200818,545
20200819,532
20200820,539
20200821,530
20200822,592
20200823,522
20200824,517
20200825,498
20200826,531
20200827,496
20200828,525
20200829,580
20200830,521
20200831,559
20200901,527
20200902,600
20200903,515
20200904,579
20200905,661
20200906,544
20200907,549
20200908,587
20200909,615
20200910,558
20200911,688
20200912,657
20200913,536
20200914,682
20200915,643
20200916,680
20200917,675
20200918,674
20200919,736
20200920,492
20200921,643
20200922,627
20200923,637
20200924,635
20200925,744
20200926,751
20200927,595
20200928,578
20200929,581
20200930,578
20201001,572
20201002,618
20201003,645
20201004,518
20201005,553
20201006,531
20201007,576
20201008,577
20201009,633
20201010,743
20201011,458
20201012,544
20201013,535
20201014,554
20201015,539
20201016,694
20201017,745
20201018,412
20201019,582
20201020,538
20201021,578
20201022,586
20201023,613
20201024,690
20201025,523
20201026,531
20201027,515
20201028,535
20201029,475
20201030,572
20201031,627
20201101,436
20201102,496
20201103,428
20201104,472
20201105,401
20201106,416
20201107,536
20201108,401
20201109,391
20201110,393
20201111,419
20201112,428
20201113,520
20201114,589
20201115,0
20201116,413
20201117,385
20201118,418
20201119,429
20201120,424
20201121,431
20201122,230
20201123,427
20201124,391
20201125,396
20201126,421
20201127,466
20201128,470
20201129,287
20201130,422
20201201,327
20201202,394
20201203,446
20201204,444
20201205,418
20201206,372
20201207,514
20201208,320
20201209,443
20201210,426
20201211,527
20201212,635
20201213,424
20201214,507
20201215,494
20201216,525
20201217,531
20201218,592
20201219,735
20201220,446
20201221,485
20201222,561
20201223,649
20201224,293
20201225,0
20201226,0
20201227,271
20201228,342
20201229,424
20201230,507
20201231,264
20210101,8
20210102,308
20210103,276
20210104,477
20210105,331
20210106,293
20210107,500
20210108,612
20210109,452
20210110,311
20210111,456
20210112,451
20210113,467
20210114,451
20210115,494
20210116,582
20210117,337
20210118,475
20210119,485
20210120,472
20210121,520
20210122,506
20210123,498
20210124,336
20210125,477
20210126,467
20210127,467
20210128,504
20210129,531
20210130,540
20210131,390
20210201,499
20210202,492
20210203,515
20210204,505
20210205,622
20210206,710
20210207,407
20210208,509
20210209,521
20210210,489
20210211,541
20210212,620
20210213,760
20210214,480
20210215,540
20210216,530
20210217,559
20210218,549
20210219,602
20210220,722
20210221,417
20210222,444
20210223,480
20210224,461
20210225,488
20210226,549
20210227,578
20210228,467
20210301,488
20210302,470
20210303,497
20210304,464
20210305,564
20210306,560
20210307,368
20210308,412
20210309,422
20210310,492
20210311,444
20210312,555
20210313,601
20210314,425
20210315,322
20210316,351
20210317,322
20210318,380
20210319,392
20210320,442
20210321,323
20210322,382
20210323,353
20210324,371
20210325,420
20210326,413
20210327,508
20210328,328
20210329,398
20210330,399
20210331,396
20210401,402
20210402,418
20210403,389
20210404,0
20210405,0
20210406,380
20210407,343
20210408,348
20210409,425
20210410,482
20210411,325
20210412,453
20210413,439
20210414,452
20210415,459
20210416,502
20210417,614
20210418,385
20210419,412
20210420,436
20210421,454
20210422,456
20210423,492
20210424,605
20210425,413
20210426,455
20210427,414
20210428,446
20210429,501
20210430,574
20210501,482
20210502,438
20210503,470
20210504,406
20210505,456
20210506,474
20210507,501
20210508,561
20210509,428
20210510,382
20210511,367
20210512,415
20210513,498
20210514,425
20210515,688
20210516,508
20210517,535
20210518,492
20210519,525
20210520,590
20210521,579
20210522,666
20210523,444
20210524,476
20210525,488
20210526,464
20210527,421
20210528,575
20210529,634
20210530,397
20210531,506
20210601,531
20210602,453
20210603,517
20210604,745
20210605,668
20210606,415
20210607,579
20210608,538
20210609,576
20210610,544
20210611,637
20210612,660
20210613,523
20210614,573
20210615,535
20210616,580
20210617,571
20210618,657
20210619,681
20210620,513
20210621,580
20210622,567
20210623,542
20210624,536
20210625,613
20210626,640
20210627,540
20210628,575
20210629,508
20210630,532
20210701,504
20210702,581
20210703,659
20210704,494
20210705,569
20210706,549
20210707,569
20210708,553
20210709,582
20210710,730
20210711,572
20210712,554
20210713,568
20210714,547
20210715,583
20210716,642
20210717,789
20210718,567
20210719,622
20210720,588
20210721,584
20210722,601
20210723,610
20210724,717
20210725,542
20210726,613
20210727,536
20210728,574
20210729,600
20210730,633
20210731,787
20210801,564
20210802,608
20210803,538
20210804,552
20210805,538
20210806,540
20210807,621
20210808,450
20210809,465
20210810,444
20210811,414
20210812,477
20210813,556
20210814,534
20210815,602
20210816,602
20210817,489
20210818,494
20210819,541
20210820,520
20210821,575
20210822,470
20210823,517
20210824,525
20210825,515
20210826,499
20210827,523
20210828,645
20210829,484
20210830,548
20210831,505
20210901,576
20210902,566
20210903,634
20210904,638
20210905,437
20210906,545
20210907,571
20210908,546
20210909,563
20210910,552
20210911,604
20210912,401
20210913,637
20210914,511
20210915,587
20210916,580
20210917,665
20210918,688
20210919,454
20210920,623
20210921,534
20210922,538
20210923,601
20210924,800
20210925,669
20210926,384
20210927,572
20210928,543
20210929,598
20210930,610
20211001,722
20211002,743
20211003,477
20211004,519
20211005,500
20211006,512
20211007,574
20211008,706
20211009,659
20211010,509
20211011,551
20211012,565
20211013,586
20211014,585
20211015,684
20211016,733
20211017,547
20211018,602
20211019,533
20211020,596
20211021,552
20211022,639
20211023,654
20211024,493
20211025,541
20211026,535
20211027,540
20211028,528
20211029,671
20211030,702
20211031,526
20211101,493
20211102,541
20211103,512
20211104,525
20211105,620
20211106,663
20211107,462
20211108,443
20211109,466
20211110,527
20211111,550
20211112,648
20211113,655
20211114,455
20211115,488
20211116,551
20211117,587
20211118,598
20211119,628
20211120,700
20211121,494
20211122,506
20211123,588
20211124,610
20211125,552
20211126,713
20211127,713
20211128,529
20211129,597
20211130,538
20211201,645
20211202,599
20211203,700
20211204,730
20211205,509
20211206,539
20211207,618
20211208,359
20211209,878
20211210,609
20211211,695
20211212,521
20211213,545
20211214,573
20211215,638
20211216,558
20211217,650
20211218,764
20211219,518
20211220,620
20211221,603
20211222,643
20211223,758
20211224,578
20211225,0
20211226,0
20211227,553
20211228,493
20211229,524
20211230,523
20211231,441
20220101,0
20220102,493
20220103,497
20220104,446
20220105,399
20220106,418
20220107,443
20220108,504
20220109,430
20220110,500
20220111,522
20220112,473
20220113,545
20220114,562
20220115,702
20220116,491
20220117,597
20220118,512
20220119,502
20220120,525
20220121,618
20220122,661
20220123,528
20220124,485
20220125,500
20220126,534
20220127,544
20220128,568
20220129,664
20220130,459
20220131,504
20220201,518
20220202,541
20220203,550
20220204,594
20220205,628
20220206,489
20220207,530
20220208,534
20220209,512
20220210,502
20220211,584
20220212,687
20220213,508
20220214,570
20220215,482
20220216,499
20220217,566
20220218,634
20220219,674
20220220,462
20220221,537
20220222,522
20220223,565
20220224,567
20220225,595
20220226,689
20220227,504
20220228,578
20220301,594
20220302,566
20220303,570
20220304,631
20220305,716
20220306,490
20220307,586
20220308,547
20220309,596
20220310,546
20220311,636
20220312,686
20220313,455
20220314,541
20220315,511
20220316,521
20220317,552
20220318,636
20220319,707
20220320,507
20220321,538
20220322,521
20220323,582
20220324,543
20220325,714
20220326,744
20220327,599
20220328,572
20220329,541
20220330,558
20220331,594
20220401,643
20220402,674
20220403,479
20220404,479
20220405,471
20220406,433
20220407,479
20220408,603
20220409,640
20220410,471
20220411,522
20220412,567
20220413,653
20220414,580
20220415,589
20220416,526
20220417,0
20220418,0
20220419,566
20220420,547
20220421,492
20220422,533
20220423,502
20220424,465
20220425,472
20220426,493
20220427,500
20220428,491
20220429,620
20220430,627
20220501,526
20220502,688
20220503,522
20220504,596
20220505,580
20220506,655
20220507,744
20220508,522
20220509,533
20220510,609
20220511,611
20220512,645
20220513,718
20220514,795
20220515,611
20220516,611
20220517,689
20220518,646
20220519,616
20220520,701
20220521,810
20220522,571
20220523,636
20220524,621
20220525,595
20220526,614
20220527,742
20220528,776
20220529,550
20220530,719
20220531,655
20220601,711
20220602,567
20220603,854
20220604,759
20220605,627
20220606,653
20220607,628
20220608,607
20220609,636
20220610,698
20220611,731
20220612,587
20220613,663
20220614,638
20220615,730
20220616,704
20220617,754
20220618,805
20220619,600
20220620,709
20220621,719
20220622,654
20220623,666
20220624,697
20220625,753
20220626,597
20220627,699
20220628,645
20220629,682
20220630,729
20220701,730
20220702,781
20220703,635
20220704,645
20220705,717
20220706,607
20220707,614
20220708,664
20220709,704
20220710,553
20220711,694
20220712,695
20220713,651
20220714,691
20220715,697
20220716,820
20220717,652
20220718,758
20220719,775
20220720,648
20220721,704
20220722,713
20220723,817
20220724,646
20220725,764
20220726,644
20220727,641
20220728,629
20220729,650
20220730,742
20220731,639
20220801,720
20220802,753
20220803,637
20220804,599
20220805,641
20220806,716
20220807,594
20220808,653
20220809,693
20220810,570
20220811,645
20220812,689
20220813,792
20220814,584
20220815,0
20220816,742
20220817,603
20220818,578
20220819,599
20220820,818
20220821,637
20220822,621
20220823,626
20220824,600
20220825,658
20220826,704
20220827,734
20220828,664
20220829,650
20220830,567
20220831,623
20220901,719
20220902,738
20220903,766
20220904,648
20220905,666
20220906,658
20220907,701
20220908,636
20220909,737
20220910,793
20220911,575
20220912,771
20220913,721
20220914,694
20220915,801
20220916,829
20220917,901
20220918,596
20220919,754
20220920,740
20220921,794
20220922,784
20220923,909
20220924,813
20220925,653
20220926,747
20220927,720
20220928,653
20220929,727
20220930,801
20221001,905
20221002,644
20221003,720
20221004,704
20221005,710
20221006,736
20221007,795
20221008,813
20221009,586
20221010,661
20221011,697
20221012,696
20221013,698
20221014,755
20221015,806
20221016,673
20221017,684
20221018,705
20221019,690
20221020,720
20221021,826
20221022,843
20221023,573
20221024,645
20221025,715
20221026,737
20221027,721
20221028,794
20221029,852
20221030,621
20221031,808
20221101,657
20221102,676
20221103,676
20221104,786
20221105,839
20221106,574
20221107,686
20221108,659
20221109,653
20221110,744
20221111,793
20221112,861
20221113,619
20221114,704
20221115,701
20221116,736
20221117,763
20221118,832
20221119,838
20221120,638
20221121,701
20221122,630
20221123,706
20221124,747
20221125,838
20221126,911
20221127,662
20221128,662
20221129,674
20221130,694
20221201,874
20221202,828
20221203,833
20221204,584
20221205,712
20221206,748
20221207,831
20221208,610
20221209,741
20221210,723
20221211,653
20221212,739
20221213,745
20221214,818
20221215,764
20221216,869
20221217,879
20221218,651
20221219,823
20221220,808
20221221,854
20221222,924
20221223,1083
20221224,815
20221225,0
20221226,0
20221227,876
20221228,721
20221229,710
20221230,801
20221231,617
20230101,0
20230102,746
20230103,691
20230104,647
20230105,698
20230106,534
20230107,798
20230108,551
20230109,732
20230110,750
20230111,773
20230112,743
20230113,897
20230114,910
20230115,619
20230116,727
20230117,702
20230118,760
20230119,714
20230120,880
20230121,845
20230122,655
20230123,640
20230124,708
20230125,735
20230126,701
20230127,822
20230128,918
20230129,636
20230130,724
20230131,752
20230201,636
20230202,718
20230203,851
20230204,869
20230205,632
20230206,665
20230207,672
20230208,706
20230209,747
20230210,786
20230211,875
20230212,645
20230213,723
20230214,786
20230215,747
20230216,765
20230217,825
20230218,901
20230219,610
20230220,737
20230221,724
20230222,754
20230223,769
20230224,862
20230225,841
20230226,614
20230227,668
20230228,743
20230301,725
20230302,729
20230303,861
20230304,932
20230305,636
20230306,698
20230307,684
20230308,662
20230309,736
20230310,816
20230311,928
20230312,676
20230313,719
20230314,751
20230315,776
20230316,836
20230317,915
20230318,946
20230319,617
20230320,707
20230321,786
20230322,753
20230323,695
20230324,813
20230325,726
20230326,523
20230327,678
20230328,613
20230329,697
20230330,736
20230331,769
20230401,782
20230402,541
20230403,678
20230404,682
20230405,744
20230406,722
20230407,675
20230408,735
20230409,0
20230410,0
20230411,679
20230412,608
20230413,595
20230414,795
20230415,788
20230416,567
20230417,661
20230418,660
20230419,692
20230420,736
20230421,955
20230422,962
20230423,684
20230424,767
20230425,655
20230426,790
20230427,739
20230428,739
20230429,883
20230430,631
20230501,631
20230502,765
20230503,813
